Description:	mydgemm

Size:	testGflops/s	refGflops/s	percent
525	15.5		27.5		0.563
526	17		27.8		0.612
527	15.5		27.4		0.566
528	16.8		27.9		0.601
529	15.5		27.6		0.561
530	17		27.8		0.612
531	15.5		27.5		0.562
532	17.1		28		0.61
533	15.6		27.6		0.566
534	17.1		26.1		0.657
535	15.5		27.6		0.563
536	16.8		28		0.599
537	15.5		27.7		0.559
538	17.1		27.9		0.612
539	15.5		27.6		0.562
540	17.2		28.2		0.609
541	15.6		27.6		0.564
542	17.1		27.9		0.613
543	15.6		27.6		0.565
544	16.9		28		0.602
545	15.4		27.7		0.555
546	16.9		28		0.603
547	15.3		27.6		0.553
548	16.9		28.2		0.598
549	15.4		27.7		0.556
550	16.8		28		0.602
551	15.3		27.6		0.554
552	16.6		28.1		0.59
553	15.3		27.8		0.55
554	16.9		28		0.604
555	15.3		27.7		0.554
556	16.9		28.2		0.599
557	15.4		27.7		0.556
558	16.8		28		0.601
559	15.3		27.6		0.554
560	16.6		28.1		0.59
561	15.2		27.7		0.549
562	16.8		28		0.6
563	15.3		27.7		0.552
564	16.9		28.2		0.598
565	15.4		27.7		0.557
566	16.8		28		0.601
567	15.3		27.6		0.552
568	16.5		28.1		0.589
569	15.2		27.4		0.557
570	16.3		27.9		0.583
571	15.3		27.6		0.553
572	16.8		28.2		0.596
573	15.3		27.7		0.553
574	16.7		28		0.598
575	15.2		27.7		0.551
576	16.4		28.1		0.586
577	15		27.8		0.54
578	16.5		28.1		0.589
579	15.1		27.7		0.543
580	16.6		28.3		0.588
581	15.4		27.8		0.553
582	16.9		28		0.601
583	15.3		27.7		0.551
584	16.6		28.2		0.59
585	15.2		27.7		0.55
586	16.8		28		0.599
587	15.2		27.7		0.548
588	16.9		28.3		0.597
589	15.2		27.8		0.546
590	16.9		28.1		0.601
591	15		27.7		0.542
592	16.2		28.1		0.578
593	15		27.8		0.538
594	16.5		28		0.589
595	15.1		27.7		0.545
596	16.6		28.2		0.59
597	15.1		27.7		0.545
598	16.5		28		0.59
599	15		27.7		0.543
600	16.3		28.2		0.578
601	15.1		27.8		0.541
602	16.5		28.1		0.588
603	15		27.7		0.542
604	16.6		28.3		0.586
605	15.1		27.8		0.544
606	16.4		28		0.587
607	14.9		27.7		0.539
608	16.2		28.1		0.575
609	14.9		27.8		0.533
610	16.4		28.1		0.583
611	14.9		27.8		0.538
612	16.3		28.3		0.573
613	15.2		27.8		0.547
614	16.3		28.1		0.58
615	14.9		27.7		0.536
616	16.2		28.1		0.577
617	15.4		27.9		0.552
618	16.9		28		0.605
619	15.4		27.7		0.557
620	17		28.3		0.601
621	15.5		27.8		0.558
622	16.9		28		0.604
623	15.4		27.7		0.556
624	16.7		28.1		0.595
625	15.5		27.9		0.554
626	16.7		28.1		0.596
627	15.1		27.8		0.543
628	16.7		28.3		0.592
629	15.2		27.8		0.548
630	16.3		28.1		0.58
631	14.9		27.7		0.536
632	16.4		28.2		0.583
633	15		27.8		0.54
634	16.8		28		0.599
635	15.2		27.7		0.549
636	16.9		28.2		0.598
637	15.4		27.7		0.554
638	16.7		28		0.596
639	14.9		27.6		0.538
640	14.3		28		0.511
641	14.5		27.7		0.522
642	16.4		28		0.586
643	15		27.7		0.541
644	16.5		28.3		0.585
645	15.1		27.8		0.543
646	16.5		28		0.588
647	15		27.7		0.542
648	16.3		28		0.583
649	15		27.8		0.542
650	16.6		28		0.593
651	15.1		27.7		0.545
652	15.9		28.2		0.563
653	15.2		27.7		0.547
654	16.6		28		0.591
655	15		27.7		0.543
656	16.4		28.1		0.585
657	15.1		27.8		0.542
658	16.6		28		0.591
659	15		27.8		0.541
660	16.6		28.3		0.589
661	15.2		27.8		0.548
662	16.6		28		0.594
663	15.1		27.7		0.545
664	16.5		28		0.588
665	15.1		27.8		0.544
666	16.2		28.1		0.577
667	14.7		26.7		0.551
668	16.2		28.2		0.576
669	14.8		27.8		0.534
670	16.1		28		0.577
671	14.9		27.7		0.537
672	16.2		28		0.578
673	14.6		27.7		0.527
674	16.1		28.1		0.574
675	14.7		27.7		0.532
676	16.2		28.2		0.572
677	14.8		27.8		0.533
678	16.2		28		0.579
679	14.8		27.7		0.535
680	16.1		28.1		0.574
681	14.1		27.8		0.507
682	14.7		28		0.524
683	12		27.6		0.433
684	15.4		28.2		0.547
685	14.6		27.8		0.525
686	16.3		28		0.58
687	14.9		27.7		0.536
688	16		28.1		0.569
689	14.9		27.8		0.538
690	16.2		28.1		0.575
691	15		27.7		0.541
692	16.5		28.3		0.585
693	15		27.8		0.541
694	16.5		28.1		0.589
695	15.1		27.7		0.544
696	16.4		28.1		0.585
697	15.1		27.8		0.543
698	16.7		28.1		0.594
699	15.1		27.7		0.546
700	16.7		28.3		0.59
701	15.2		27.8		0.547
702	16.6		28		0.594
703	15.2		27.7		0.547
704	16.5		27.9		0.59
705	15		27.7		0.54
706	16.6		28.1		0.59
707	14.7		27.8		0.529
708	16.1		28.3		0.568
709	14.8		27.7		0.534
710	16.5		28.1		0.586
711	14.9		27.8		0.538
712	16.2		28.1		0.578
713	14.9		27.8		0.538
714	16.5		28		0.588
715	15		27.7		0.54
716	16.3		28.3		0.575
717	14.7		27.6		0.533
718	16.3		28		0.582
719	15		27.7		0.541
720	16.3		28		0.583
721	15		27.8		0.54
722	16.6		28.1		0.591
723	15.1		27.7		0.544
724	16.6		28.3		0.587
725	15.2		27.8		0.545
726	16.6		28		0.591
727	15.1		27.7		0.543
728	16.3		27.9		0.586
729	15		27.8		0.54
730	16.5		28.1		0.589
731	14.9		27.7		0.54
732	16.4		28.3		0.581
733	15		27.7		0.542
734	16.4		26.5		0.617
735	14.7		27.7		0.532
736	16.2		27.9		0.58
737	14.8		27.8		0.533
738	16.3		28		0.582
739	14.8		27.8		0.534
740	16.1		28.3		0.568
741	14.8		27.9		0.532
742	16.2		28		0.577
743	14.7		27.7		0.529
744	16		27.9		0.573
745	14.7		27.8		0.529
746	16.2		28.1		0.576
